Klinik;Nutzername;Local Guide;Anzahl geschriebener Rezensionen;Erfahrungsbericht;Sterne;Datum der Rezension;Likes;Antwort;Datum der Antwort;URL;Extraktionsdatum
Ammerland-Klinik GmbH  ;Karina Camp;Nein;1 Rezension;Ich bin seit 16 Jahren immer wieder in Behandlung  im Krankenhaus habe so fast alle Stationen und Ärzte kennen gelernt .Ob Chirugie oder Urologie man hat mich immer freundlich und kompetent behandelt. Ich fühle mich dort sehr gut aufgehoben. 👍👍👍👍👍; 5 Sterne ;vor 4 Jahren;2;Keine Antwort;Kein Datum;https://www.google.com/maps/place/Ammerland-Klinik+GmbH/@53.2587496,7.918355,15z/data=!4m2!3m1!1s0x0:0xacee9771440f14f0?sa=X&ved=2ahUKEwix2tyb9fDuAhUTPuwKHUrqDr0Q_BIwDXoECBcQBQ;1062021
Ammerland-Klinik GmbH  ;VDH;Nein;3 Rezensionen;Danke,  nie wieder!; 1 Stern ;vor 4 Jahren;10;Keine Antwort;Kein Datum;https://www.google.com/maps/place/Ammerland-Klinik+GmbH/@53.2587496,7.918355,15z/data=!4m2!3m1!1s0x0:0xacee9771440f14f0?sa=X&ved=2ahUKEwix2tyb9fDuAhUTPuwKHUrqDr0Q_BIwDXoECBcQBQ;1062021
Ammerland-Klinik GmbH  ;Sönke Knipper;Ja;Keine Angabe;Kein Text; 1 Stern ;vor 4 Jahren;0;Keine Antwort;Kein Datum;https://www.google.com/maps/place/Ammerland-Klinik+GmbH/@53.2587496,7.918355,15z/data=!4m2!3m1!1s0x0:0xacee9771440f14f0?sa=X&ved=2ahUKEwix2tyb9fDuAhUTPuwKHUrqDr0Q_BIwDXoECBcQBQ;1062021
Ammerland-Klinik GmbH  ;Corinna Broers;Nein;Keine Angabe;Kein Text; 3 Sterne ;vor 4 Jahren;0;Keine Antwort;Kein Datum;https://www.google.com/maps/place/Ammerland-Klinik+GmbH/@53.2587496,7.918355,15z/data=!4m2!3m1!1s0x0:0xacee9771440f14f0?sa=X&ved=2ahUKEwix2tyb9fDuAhUTPuwKHUrqDr0Q_BIwDXoECBcQBQ;1062021
Ammerland-Klinik GmbH  ;Mo;Nein;57 Rezensionen;Kein Text; 1 Stern ;vor 4 Jahren;0;Keine Antwort;Kein Datum;https://www.google.com/maps/place/Ammerland-Klinik+GmbH/@53.2587496,7.918355,15z/data=!4m2!3m1!1s0x0:0xacee9771440f14f0?sa=X&ved=2ahUKEwix2tyb9fDuAhUTPuwKHUrqDr0Q_BIwDXoECBcQBQ;1062021
Ammerland-Klinik GmbH  ;Simon Orth;Ja;118 Rezensionen;Kein Text; 4 Sterne ;vor 4 Jahren;0;Keine Antwort;Kein Datum;https://www.google.com/maps/place/Ammerland-Klinik+GmbH/@53.2587496,7.918355,15z/data=!4m2!3m1!1s0x0:0xacee9771440f14f0?sa=X&ved=2ahUKEwix2tyb9fDuAhUTPuwKHUrqDr0Q_BIwDXoECBcQBQ;1062021
Ammerland-Klinik GmbH  ;sad life;Nein;1 Rezension;Kein Text; 3 Sterne ;vor 4 Jahren;0;Keine Antwort;Kein Datum;https://www.google.com/maps/place/Ammerland-Klinik+GmbH/@53.2587496,7.918355,15z/data=!4m2!3m1!1s0x0:0xacee9771440f14f0?sa=X&ved=2ahUKEwix2tyb9fDuAhUTPuwKHUrqDr0Q_BIwDXoECBcQBQ;1062021
Ammerland-Klinik GmbH  ;Harald;Ja;371 Rezensionen;Ich mag generell keine Krankenhäuser; 4 Sterne ;vor 4 Jahren;0;Keine Antwort;Kein Datum;https://www.google.com/maps/place/Ammerland-Klinik+GmbH/@53.2587496,7.918355,15z/data=!4m2!3m1!1s0x0:0xacee9771440f14f0?sa=X&ved=2ahUKEwix2tyb9fDuAhUTPuwKHUrqDr0Q_BIwDXoECBcQBQ;1062021
Ammerland-Klinik GmbH  ;Lea Keßen;Nein;1 Rezension;Kein Text; 5 Sterne ;vor 5 Jahren;0;Keine Antwort;Kein Datum;https://www.google.com/maps/place/Ammerland-Klinik+GmbH/@53.2587496,7.918355,15z/data=!4m2!3m1!1s0x0:0xacee9771440f14f0?sa=X&ved=2ahUKEwix2tyb9fDuAhUTPuwKHUrqDr0Q_BIwDXoECBcQBQ;1062021
Ammerland-Klinik GmbH  ;Slin brunkos;Nein;2 Rezensionen;Kein Text; 5 Sterne ;vor 5 Jahren;0;Keine Antwort;Kein Datum;https://www.google.com/maps/place/Ammerland-Klinik+GmbH/@53.2587496,7.918355,15z/data=!4m2!3m1!1s0x0:0xacee9771440f14f0?sa=X&ved=2ahUKEwix2tyb9fDuAhUTPuwKHUrqDr0Q_BIwDXoECBcQBQ;1062021
Ammerland-Klinik GmbH  ;Juliane Willms;Nein;2 Rezensionen;Kein Text; 5 Sterne ;vor 5 Jahren;0;Keine Antwort;Kein Datum;https://www.google.com/maps/place/Ammerland-Klinik+GmbH/@53.2587496,7.918355,15z/data=!4m2!3m1!1s0x0:0xacee9771440f14f0?sa=X&ved=2ahUKEwix2tyb9fDuAhUTPuwKHUrqDr0Q_BIwDXoECBcQBQ;1062021
Ammerland-Klinik GmbH  ;Holger Falck;Nein;72 Rezensionen;"Von der Aufnahme bis zur Entlassung alles bestens. Sehr gute Betreuung durch ein motiviertes Team. Super EDV System, alle Daten im portablen PC.
Die Kommunikation funktioniert tadellos.
Die Küche ist ausgezeichnet und im Haus. Das Essen war stets lecker, heiß und frisch. Die ärztliche Betreuung ist super und die Technik überzeugend.
Ich habe es nicht bereut, über 200 Kilometer anzureisen.
Diese Klinik beweist, dass es geht, Qualität im Gesundheitswesen zu bringen, wenn man will und kann."; 5 Sterne ;vor 5 Jahren;4;Keine Antwort;Kein Datum;https://www.google.com/maps/place/Ammerland-Klinik+GmbH/@53.2587496,7.918355,15z/data=!4m2!3m1!1s0x0:0xacee9771440f14f0?sa=X&ved=2ahUKEwix2tyb9fDuAhUTPuwKHUrqDr0Q_BIwDXoECBcQBQ;1062021
Ammerland-Klinik GmbH  ;Rita Loose;Nein;Keine Angabe;Kein Text; 1 Stern ;vor 5 Jahren;0;Keine Antwort;Kein Datum;https://www.google.com/maps/place/Ammerland-Klinik+GmbH/@53.2587496,7.918355,15z/data=!4m2!3m1!1s0x0:0xacee9771440f14f0?sa=X&ved=2ahUKEwix2tyb9fDuAhUTPuwKHUrqDr0Q_BIwDXoECBcQBQ;1062021
Ammerland-Klinik GmbH  ;Rosi Gwosdek;Nein;Keine Angabe;Kein Text; 1 Stern ;vor 5 Jahren;0;Keine Antwort;Kein Datum;https://www.google.com/maps/place/Ammerland-Klinik+GmbH/@53.2587496,7.918355,15z/data=!4m2!3m1!1s0x0:0xacee9771440f14f0?sa=X&ved=2ahUKEwix2tyb9fDuAhUTPuwKHUrqDr0Q_BIwDXoECBcQBQ;1062021
Ammerland-Klinik GmbH  ;Heinz-Werner Lafeld;Nein;1 Rezension;Ich wurde mit dem Befund Darmkrebs dort eingewiesen.Ich muß sagen,ich bin mit den Ärzten und auch mit dem Pflegepersonal sehr zufrieden.Man wird dort sehr freundlich behandelt.Ich kann die Ammerlandklinik nur weiter emfehlen.; 5 Sterne ;vor 5 Jahren;3;Keine Antwort;Kein Datum;https://www.google.com/maps/place/Ammerland-Klinik+GmbH/@53.2587496,7.918355,15z/data=!4m2!3m1!1s0x0:0xacee9771440f14f0?sa=X&ved=2ahUKEwix2tyb9fDuAhUTPuwKHUrqDr0Q_BIwDXoECBcQBQ;1062021
Ammerland-Klinik GmbH  ;Christina Remmling;Nein;Keine Angabe;Kein Text; 5 Sterne ;vor 5 Jahren;0;Keine Antwort;Kein Datum;https://www.google.com/maps/place/Ammerland-Klinik+GmbH/@53.2587496,7.918355,15z/data=!4m2!3m1!1s0x0:0xacee9771440f14f0?sa=X&ved=2ahUKEwix2tyb9fDuAhUTPuwKHUrqDr0Q_BIwDXoECBcQBQ;1062021
Ammerland-Klinik GmbH  ;Arne S;Ja;99 Rezensionen;Fühlt man sich gut aufgehoben!; 5 Sterne ;vor 5 Jahren;0;Keine Antwort;Kein Datum;https://www.google.com/maps/place/Ammerland-Klinik+GmbH/@53.2587496,7.918355,15z/data=!4m2!3m1!1s0x0:0xacee9771440f14f0?sa=X&ved=2ahUKEwix2tyb9fDuAhUTPuwKHUrqDr0Q_BIwDXoECBcQBQ;1062021
Ammerland-Klinik GmbH  ;Sandra Heibült;Nein;45 Rezensionen;Die Freundlichkeit der Schwestern und die tolle Unterstützung.; 5 Sterne ;vor 5 Jahren;0;Keine Antwort;Kein Datum;https://www.google.com/maps/place/Ammerland-Klinik+GmbH/@53.2587496,7.918355,15z/data=!4m2!3m1!1s0x0:0xacee9771440f14f0?sa=X&ved=2ahUKEwix2tyb9fDuAhUTPuwKHUrqDr0Q_BIwDXoECBcQBQ;1062021
Ammerland-Klinik GmbH  ;Cora Schmidt;Nein;5 Rezensionen;"Hier fühlte ich mich ernst genommen und gut beraten
Super Personal nett kompetent und freundlich"; 5 Sterne ;vor 5 Jahren;0;Keine Antwort;Kein Datum;https://www.google.com/maps/place/Ammerland-Klinik+GmbH/@53.2587496,7.918355,15z/data=!4m2!3m1!1s0x0:0xacee9771440f14f0?sa=X&ved=2ahUKEwix2tyb9fDuAhUTPuwKHUrqDr0Q_BIwDXoECBcQBQ;1062021
Ammerland-Klinik GmbH  ;Sonja Ludscheidt;Nein;4 Rezensionen;Ich war zwar nur in der Radiologie für ein Lungen-Röntgenbild, aber ich war wirklich noch nie in so einem gut organisierten Krankenhaus. Netter und informativer Empfang bei der Anmeldung. Im Wartebereich der Radiologie bin ich nach 10 Minuten drangekommen und wurde zum Röntgen-Bereich weitergeleitet. Hier hatte ich noch einmal 5 Minuten Wartezeiten und kam dann sofort dran. Diagnose des Arztes (auch sehr nett und kompetent) wenige Minuten später. Vielen herzlichen Dank an Alle!; 5 Sterne ;vor 5 Jahren;6;Keine Antwort;Kein Datum;https://www.google.com/maps/place/Ammerland-Klinik+GmbH/@53.2587496,7.918355,15z/data=!4m2!3m1!1s0x0:0xacee9771440f14f0?sa=X&ved=2ahUKEwix2tyb9fDuAhUTPuwKHUrqDr0Q_BIwDXoECBcQBQ;1062021
Ammerland-Klinik GmbH  ;Michael Fahlbusch;Nein;3 Rezensionen;Kein Text; 5 Sterne ;vor 8 Jahren;0;Keine Antwort;Kein Datum;https://www.google.com/maps/place/Ammerland-Klinik+GmbH/@53.2587496,7.918355,15z/data=!4m2!3m1!1s0x0:0xacee9771440f14f0?sa=X&ved=2ahUKEwix2tyb9fDuAhUTPuwKHUrqDr0Q_BIwDXoECBcQBQ;1062021
Bundeswehrkrankenhaus Westerstede  ;Marvin Tetzlaff;Ja;Keine Angabe;Kein Text; 5 Sterne ;vor einem Monat;0;Keine Antwort;Kein Datum;https://www.google.com/maps/place/Bundeswehrkrankenhaus+Westerstede/@53.2586084,7.9190588,15z/data=!4m2!3m1!1s0x0:0xe6f00f3e0dce5909?sa=X&ved=2ahUKEwiw15mm9fDuAhWMraQKHWW-BCYQ_BIwE3oECB0QBQ;1062021
Bundeswehrkrankenhaus Westerstede  ;Lisa Wiemken;Nein;2 Rezensionen;"Im September 2019 wurde ich aufgrund eine Kreuzbandrisses dort als private Patientin, also Nicht- Bundeswehrmitglied operiert.
Es war zunächst eine Ligamys-OP geplant,  welche aufgrund des verbleibenden Restes meines gerissenen Kreuzbands leider nicht gemacht werden konnte. So wurde dann das Standardverfahren einer Kreuzbandplastik gemacht.
Nach Monaten lag meine Beugung bei nicht mehr als 90 Grad und die Streckung nicht bei mehr als 15 Grad. Dementsprechend hatte ich auch Probleme beim Gehen.
Nach erneuter Vorstellung bei meinem Orthopäden ging ich erneut zum Bundeswehrkrankenhaus. Dort wurde mir direkt ein Termin für eine Revisions-OP angeboten, ohne überhaupt die neu geplanten MRT Bilder abzuwarten. Da ich ein ungutes Gefühl hatte entschloss ich mich zu einem Knie-Spezialisten nach Varel zu gehen.
Der Chefarzt in Varel war ziemlich schockiert über die Ergebnisse. Nach seiner Aussage wurden veraltete Materialien verwendet und die Bohrkanäle falsch gesetzt, sodass es wohl bezüglich des Streck- und Beugungsdefizits nicht zwingend hätte gut werden können nach der OP.
Ich habe mich also in Varel zwei weiterer Knie-OPs unterzogen. Zum ersten, um das Material im Knie entfernen zu lassen und die Bohrkanäle mit eigenem Knochenmaterial aus dem Beckenkamm auffüllen zu lassen und zum zweiten, um ein halbes Jahr später erneut eine Kreuzbandplastik zu erhalten.
Auch nach den zwei weiteren OPs ging es mir wesentlich besser als nach der ersten in Westerstede. Mein Knie war nicht mal ansatzweise so dick durch die Wundflüssigkeit und die Beweglichkeit war auch direkt besser, sodass nicht einmal Lymphdrainage notwendig war.
Letztendlich bin ich trotz der vielen nun vorhandenen Narben und einer insgesamten Krankheitszeit von 10 Monaten in den letzten eineinhalb Jahren froh, den Weg angetreten zu haben. Ein Weg, den ich mir hätte sparen können, wenn ich direkt nach Varel gegangen wäre.
Den einen Stern kann ich nur aufgrund des sehr netten Kranknehauspersonals vergeben.
Ansonsten kann ich das Krankenhaus für eine Knie-Op definitiv nicht empfehlen."; 1 Stern ;vor 3 Monaten;2;Keine Antwort;Kein Datum;https://www.google.com/maps/place/Bundeswehrkrankenhaus+Westerstede/@53.2586084,7.9190588,15z/data=!4m2!3m1!1s0x0:0xe6f00f3e0dce5909?sa=X&ved=2ahUKEwiw15mm9fDuAhWMraQKHWW-BCYQ_BIwE3oECB0QBQ;1062021
Bundeswehrkrankenhaus Westerstede  ;Julius Thoben;Nein;2 Rezensionen;"Bin hier auf Station e16 BW krankenhaus super gute Pflege alle geben sich aller größte Mühe! Küche verdient auch einen Lob schmeckte mir alles sehr gut!
Kleines Manko ist das Bad ist sehr eng ab er kann das Personal nicht für"; 4 Sterne ;vor 3 Monaten;0;Keine Antwort;Kein Datum;https://www.google.com/maps/place/Bundeswehrkrankenhaus+Westerstede/@53.2586084,7.9190588,15z/data=!4m2!3m1!1s0x0:0xe6f00f3e0dce5909?sa=X&ved=2ahUKEwiw15mm9fDuAhWMraQKHWW-BCYQ_BIwE3oECB0QBQ;1062021
Bundeswehrkrankenhaus Westerstede  ;Marvin Klein;Nein;3 Rezensionen;Super, medizinische Ausstatung top und Personal sehr menschlich.; 5 Sterne ;vor 5 Monaten;0;Keine Antwort;Kein Datum;https://www.google.com/maps/place/Bundeswehrkrankenhaus+Westerstede/@53.2586084,7.9190588,15z/data=!4m2!3m1!1s0x0:0xe6f00f3e0dce5909?sa=X&ved=2ahUKEwiw15mm9fDuAhWMraQKHWW-BCYQ_BIwE3oECB0QBQ;1062021
Bundeswehrkrankenhaus Westerstede  ;Mimi Pottberg;Nein;3 Rezensionen;Kein Text; 5 Sterne ;vor 6 Monaten;0;Keine Antwort;Kein Datum;https://www.google.com/maps/place/Bundeswehrkrankenhaus+Westerstede/@53.2586084,7.9190588,15z/data=!4m2!3m1!1s0x0:0xe6f00f3e0dce5909?sa=X&ved=2ahUKEwiw15mm9fDuAhWMraQKHWW-BCYQ_BIwE3oECB0QBQ;1062021
Bundeswehrkrankenhaus Westerstede  ;Karl Heinz Lipke;Ja;21 Rezensionen;"Also so etwas hätte ich nie
Niemals erwartet.
Diese Klinik ist einfach nur Top
Die Ärzte  sowie das  Pflegepersonal geben sich sehr viel Mühe und verstehen was von Ihrem Job.
Die Physio Therapeutin mit dem tollen Dialekt
Ist super.
Diese Einrichtung ist sehr sauber, und für das Essen würde ich mehr wie 5 Sterne geben.
Alles in einem.......
Dies ist eine ganz tolle Klinik.
Werde nur noch dort hin gehen.
Tolles Team"; 5 Sterne ;vor 9 Monaten;1;Keine Antwort;Kein Datum;https://www.google.com/maps/place/Bundeswehrkrankenhaus+Westerstede/@53.2586084,7.9190588,15z/data=!4m2!3m1!1s0x0:0xe6f00f3e0dce5909?sa=X&ved=2ahUKEwiw15mm9fDuAhWMraQKHWW-BCYQ_BIwE3oECB0QBQ;1062021
Bundeswehrkrankenhaus Westerstede  ;Tarek Ali Semmo;Ja;35 Rezensionen;"Ein sehr diszipliniertes und strukturietes Krankenhaus.

Von der Raumpflege bis zum Chirurgen waren alle sehr freundlich und Aufmerksam.
Ich kann dieses Krankenhaus nur weiterempfehlen. Danke für alles und macht weiter so."; 5 Sterne ;vor 11 Monaten;0;Keine Antwort;Kein Datum;https://www.google.com/maps/place/Bundeswehrkrankenhaus+Westerstede/@53.2586084,7.9190588,15z/data=!4m2!3m1!1s0x0:0xe6f00f3e0dce5909?sa=X&ved=2ahUKEwiw15mm9fDuAhWMraQKHWW-BCYQ_BIwE3oECB0QBQ;1062021
Bundeswehrkrankenhaus Westerstede  ;Uta Walter;Nein;2 Rezensionen;Meine Tochter hatte im April ein Unfall, sie lag auf E16 eine tolle Station die Ärzte und Pfleger waren kompetent und  freundlich und das Essen war lecker .Wir haben uns sehr gut aufgehoben gefühlt.; 5 Sterne ;vor 11 Monaten;0;Keine Antwort;Kein Datum;https://www.google.com/maps/place/Bundeswehrkrankenhaus+Westerstede/@53.2586084,7.9190588,15z/data=!4m2!3m1!1s0x0:0xe6f00f3e0dce5909?sa=X&ved=2ahUKEwiw15mm9fDuAhWMraQKHWW-BCYQ_BIwE3oECB0QBQ;1062021
Bundeswehrkrankenhaus Westerstede  ;Gregor Siemon;Ja;732 Rezensionen;Sehr nette Menschen - sehr gute Organisation - Abläufe transparent - Aufklärung erschöpflich - Kompetenz bei Diagnostik und Beratung; 5 Sterne ;vor 11 Monaten;0;Keine Antwort;Kein Datum;https://www.google.com/maps/place/Bundeswehrkrankenhaus+Westerstede/@53.2586084,7.9190588,15z/data=!4m2!3m1!1s0x0:0xe6f00f3e0dce5909?sa=X&ved=2ahUKEwiw15mm9fDuAhWMraQKHWW-BCYQ_BIwE3oECB0QBQ;1062021
Bundeswehrkrankenhaus Westerstede  ;Manuela de Vries;Nein;6 Rezensionen;Unser Sohn (3) wurde dort , wegen einem Beinbruch operiert und für eine Nacht aufgenommen , obwohl sie dort eigentlich keine kinderstation haben. Alle waren mega lieb und haben sich sooo super um uns gekümmert. Vielen dank für alles ...; 5 Sterne ;vor einem Jahr;1;Keine Antwort;Kein Datum;https://www.google.com/maps/place/Bundeswehrkrankenhaus+Westerstede/@53.2586084,7.9190588,15z/data=!4m2!3m1!1s0x0:0xe6f00f3e0dce5909?sa=X&ved=2ahUKEwiw15mm9fDuAhWMraQKHWW-BCYQ_BIwE3oECB0QBQ;1062021
Bundeswehrkrankenhaus Westerstede  ;Lisa Neier;Nein;5 Rezensionen;Kein Text; 1 Stern ;vor einem Jahr;0;Keine Antwort;Kein Datum;https://www.google.com/maps/place/Bundeswehrkrankenhaus+Westerstede/@53.2586084,7.9190588,15z/data=!4m2!3m1!1s0x0:0xe6f00f3e0dce5909?sa=X&ved=2ahUKEwiw15mm9fDuAhWMraQKHWW-BCYQ_BIwE3oECB0QBQ;1062021
Bundeswehrkrankenhaus Westerstede  ;Hana Sovea;Nein;4 Rezensionen;1 Pfleger für 3 Intensivpatienten. Man kann sich also gut ausmalen, dass ein Patient, dessen Leben von der “Intensiv Pflege“ abhängt, in diesem Krankenhaus nicht gut aufgehoben ist. Schmerzmittel werden nicht nicht gegeben, der Patient liegt sich wund, Patienten werden nicht fixiert und verletzen sich selbst... Die Schwestern und Pflegerinnen sind nur am tratschen. Ärzte geben unzureichende Informationen, besonders die Stationärztin ist an Überheblichkeit nicht mehr zu überbieten.; 1 Stern ;vor einem Jahr;3;Keine Antwort;Kein Datum;https://www.google.com/maps/place/Bundeswehrkrankenhaus+Westerstede/@53.2586084,7.9190588,15z/data=!4m2!3m1!1s0x0:0xe6f00f3e0dce5909?sa=X&ved=2ahUKEwiw15mm9fDuAhWMraQKHWW-BCYQ_BIwE3oECB0QBQ;1062021
Bundeswehrkrankenhaus Westerstede  ;Martina Beeken;Nein;5 Rezensionen;"Ich wurde diese Woche von Dr. Bulling am Knie operiert und später auf Station E26 super betreut.
Es war schön ruhig und das Pflegepersonal hat sich super um mich gekümmert, vielen Dank an die Schwestern und Pfleger.
Würde immer wieder dort hingehen!"; 5 Sterne ;vor einem Jahr;0;Keine Antwort;Kein Datum;https://www.google.com/maps/place/Bundeswehrkrankenhaus+Westerstede/@53.2586084,7.9190588,15z/data=!4m2!3m1!1s0x0:0xe6f00f3e0dce5909?sa=X&ved=2ahUKEwiw15mm9fDuAhWMraQKHWW-BCYQ_BIwE3oECB0QBQ;1062021
Bundeswehrkrankenhaus Westerstede  ;C K;Nein;2 Rezensionen;"Ein großes Dankeschön an den Oberarzt und das gesamte Team das mich am 25.10.2019 operiert hat (Spinalkanalstenose)

Ich habe mich auf der Station E26 auch sehr wohl gefühlt!! Alle super lieb und immer für einen da!! Macht weiter so!!

Kann die Neurochirogie sehr empfehlen!! Ich würde immer wieder in die Bundeswehrklinik gehen!!

M.Kuhlmeier"; 5 Sterne ;vor einem Jahr;2;Keine Antwort;Kein Datum;https://www.google.com/maps/place/Bundeswehrkrankenhaus+Westerstede/@53.2586084,7.9190588,15z/data=!4m2!3m1!1s0x0:0xe6f00f3e0dce5909?sa=X&ved=2ahUKEwiw15mm9fDuAhWMraQKHWW-BCYQ_BIwE3oECB0QBQ;1062021
Bundeswehrkrankenhaus Westerstede  ;Marco Janssen;Nein;6 Rezensionen;absolut unfähiger Laden mit äußerst unsympathischen Schwestern! Ein Familienangehöriger liegt auf der Intensivstation und man bekommt als Familienangehöriger keinerlei Informationen! Eine bodenlose Frechheit!!! Wenn Sie Angehörige haben, empfehle ich diese Klinik auf keinen Fall!!!; 1 Stern ;vor einem Jahr;6;Keine Antwort;Kein Datum;https://www.google.com/maps/place/Bundeswehrkrankenhaus+Westerstede/@53.2586084,7.9190588,15z/data=!4m2!3m1!1s0x0:0xe6f00f3e0dce5909?sa=X&ved=2ahUKEwiw15mm9fDuAhWMraQKHWW-BCYQ_BIwE3oECB0QBQ;1062021
Bundeswehrkrankenhaus Westerstede  ;Dogukan Kurt;Nein;6 Rezensionen;Sehr lange Wartezeiten; 1 Stern ;vor einem Jahr;2;Keine Antwort;Kein Datum;https://www.google.com/maps/place/Bundeswehrkrankenhaus+Westerstede/@53.2586084,7.9190588,15z/data=!4m2!3m1!1s0x0:0xe6f00f3e0dce5909?sa=X&ved=2ahUKEwiw15mm9fDuAhWMraQKHWW-BCYQ_BIwE3oECB0QBQ;1062021
Bundeswehrkrankenhaus Westerstede  ;Ralle Köhler;Nein;1 Rezension;War wegen kreuzbandriss und meniskusriss da. Super Personal kann ich nur empfehlen. BW Krankenhaus Station E36. Einfach Top; 5 Sterne ;vor einem Jahr;1;Keine Antwort;Kein Datum;https://www.google.com/maps/place/Bundeswehrkrankenhaus+Westerstede/@53.2586084,7.9190588,15z/data=!4m2!3m1!1s0x0:0xe6f00f3e0dce5909?sa=X&ved=2ahUKEwiw15mm9fDuAhWMraQKHWW-BCYQ_BIwE3oECB0QBQ;1062021
Bundeswehrkrankenhaus Westerstede  ;Ursula Webel;Nein;14 Rezensionen;Ich war nach einem Unfall auf Station E16 und kann nur Gutes berichten .Klare Empfehlung!; 5 Sterne ;vor einem Jahr;1;Keine Antwort;Kein Datum;https://www.google.com/maps/place/Bundeswehrkrankenhaus+Westerstede/@53.2586084,7.9190588,15z/data=!4m2!3m1!1s0x0:0xe6f00f3e0dce5909?sa=X&ved=2ahUKEwiw15mm9fDuAhWMraQKHWW-BCYQ_BIwE3oECB0QBQ;1062021
Bundeswehrkrankenhaus Westerstede  ;Noah Hamminga;Nein;2 Rezensionen;Ich kann mich weitengehend nicht beschweren, ich bin vor einem Jahr ungefähr in die Notaufnahme gekommen weil mein komplettes Knie offen war, das Klinkpersonal ist relativ freundlich, ich saß insgesamt 6 Stunden da und wir mussten warten, da ich kein Notfall war verstehe ich dies selbstverständlich aber da war eine ältere Dame die nach einer Zeit angefangen hat zu weinen vor Schmerzen, diese Dame saß da insgesamt 9 Stunden lang(nur bis ich dran war, sie saß noch deutlich länger dort) und hatte sehr starke schmerzen, wieso wird diese Dame bitte nicht schneller behandelt? Dort saßen auch Personen mit Schlaganfällen, Stöcker im Fuß usw. Ich Persönlich finde es unter aller Sau dass man die Notfälle nicht schneller dran nimmt.; 2 Sterne ;vor einem Jahr;4;Keine Antwort;Kein Datum;https://www.google.com/maps/place/Bundeswehrkrankenhaus+Westerstede/@53.2586084,7.9190588,15z/data=!4m2!3m1!1s0x0:0xe6f00f3e0dce5909?sa=X&ved=2ahUKEwiw15mm9fDuAhWMraQKHWW-BCYQ_BIwE3oECB0QBQ;1062021
Bundeswehrkrankenhaus Westerstede  ;Simon Belmont;Nein;1 Rezension;Ich war hier und ich lebe noch. 5 Sterne.; 5 Sterne ;vor einem Jahr;3;Keine Antwort;Kein Datum;https://www.google.com/maps/place/Bundeswehrkrankenhaus+Westerstede/@53.2586084,7.9190588,15z/data=!4m2!3m1!1s0x0:0xe6f00f3e0dce5909?sa=X&ved=2ahUKEwiw15mm9fDuAhWMraQKHWW-BCYQ_BIwE3oECB0QBQ;1062021
Bundeswehrkrankenhaus Westerstede  ;Joachim Kuhlmann;Nein;1 Rezension;Sehr kompetente Ärzte. Bin auf Station E 16 sehr gut behandelt.; 5 Sterne ;vor 2 Jahren;1;Keine Antwort;Kein Datum;https://www.google.com/maps/place/Bundeswehrkrankenhaus+Westerstede/@53.2586084,7.9190588,15z/data=!4m2!3m1!1s0x0:0xe6f00f3e0dce5909?sa=X&ved=2ahUKEwiw15mm9fDuAhWMraQKHWW-BCYQ_BIwE3oECB0QBQ;1062021
Bundeswehrkrankenhaus Westerstede  ;Erich Barghorn;Nein;Keine Angabe;Kein Text; 5 Sterne ;vor 2 Jahren;0;Keine Antwort;Kein Datum;https://www.google.com/maps/place/Bundeswehrkrankenhaus+Westerstede/@53.2586084,7.9190588,15z/data=!4m2!3m1!1s0x0:0xe6f00f3e0dce5909?sa=X&ved=2ahUKEwiw15mm9fDuAhWMraQKHWW-BCYQ_BIwE3oECB0QBQ;1062021
Bundeswehrkrankenhaus Westerstede  ;Die Chicken;Nein;2 Rezensionen;Ich bin gestern Abend via Krankenwagen in das Krankenhaus gekommen. Ich hatte nen Hexenschuss nach nem Umzug. Ich habe 1,5 Stunden in einem Zimmer auf einen Arzt gewartet, währenddessen 3 ältere Personen, denen es sichtlich schlechter ging als mir, auf dem Flur in Betten lagen. Als die Ärztin kam waren meine Schmerzen ganz gut auszuhalten und ich konnte auch wieder gehen. Sie hat mein Zimmer betreten und nach 2 min einen Anruf bezüglich des Essens eines Patienten von einer anderen Station bekommen. Ich habe erneut 30-45 min gewartet, was mir nicht viel ausmachte, aber meine Untersuchung wäre eine Sache von 5-10 min gewesen und mein Zimmer, das ich als junger Mensch gerne abgegeben hätte, da ich schon wieder gehen konnte. Die Ärztin hat mir überhaupt nicht zugehört und mir das Wort im Mund umgedreht. Sie war sichtlich sauer, dass ich wegen nem Hexenschuss in der Notaufnahme lag, wobei das die Entscheidung des Rettungsdienstes war(die ich auch sehr begrüßt habe, da ich Jung bin und mir mein Rücken sehr wichtig ist). Als mir nur noch mein Zugang entfernt werden musste hatte ich immernoch unnötigerweise das Zimmer und habe erneut 30-45 min gewartet, woraufhin ich zum Zimmer der Krankenhelfer gegangen bin. Da waren mindestens 10 Helfer, die alle definitiv nichts zu tun hatten. Die Ärztin stand da auch wieder zum Telefonieren wegen unwichtiger Belange, während sie auf der Notaufnahme stationiert war.; 1 Stern ;vor 2 Jahren;2;Keine Antwort;Kein Datum;https://www.google.com/maps/place/Bundeswehrkrankenhaus+Westerstede/@53.2586084,7.9190588,15z/data=!4m2!3m1!1s0x0:0xe6f00f3e0dce5909?sa=X&ved=2ahUKEwiw15mm9fDuAhWMraQKHWW-BCYQ_BIwE3oECB0QBQ;1062021
